"COD_NUC","COD_ACC","RATEIZZAZIONE"
"011508","0015","A"
"011509","0015","A"
"011510","0015","A"
"011511","0015","A"
"011512","0015","A"
"011513","0015","A"
"011514","0015","A"
"011515","0015","A"
"011516","0015","A"
"004676","0098","A"
"011714","0106","A"
"011715","0106","A"
"011716","0106","A"
"011717","0106","A"
"011718","0106","A"
"011720","0106","A"
"011721","0106","A"
"011723","0106","A"
"011724","0106","A"
"011725","0106","A"
"011726","0106","A"
"011727","0106","A"
"011728","0106","A"
"011729","0106","A"
"011730","0106","A"
"011731","0106","A"
"011732","0106","A"
"011733","0106","A"
"011734","0106","A"
"011735","0106","A"
"011737","0106","A"
"011738","0106","A"
"011739","0106","A"
"011740","0106","A"
"011741","0106","A"
"011743","0106","A"
"011744","0106","A"
"011745","0106","A"
"011746","0106","A"
"011748","0106","A"
"011750","0106","A"
"011751","0106","A"
"011752","0106","A"
"011753","0106","A"
"011754","0106","A"
"011755","0106","A"
"011756","0106","A"
"011757","0106","A"
"011758","0106","A"
"011759","0106","A"
"011761","0106","A"
"011762","0106","A"
"011763","0106","A"
"011764","0106","A"
"011765","0106","A"
"011767","0106","A"
"011769","0106","A"
"011770","0106","A"
"011773","0106","A"
"011774","0106","A"
"011775","0106","A"
"011777","0106","A"
"011779","0106","A"
"011780","0106","A"
"011781","0106","A"
"011782","0106","A"
"011783","0106","A"
"011784","0106","A"
"011785","0106","A"
"011787","0106","A"
"011788","0106","A"
"011790","0106","A"
"011791","0106","A"
"011792","0106","A"
"011793","0106","A"
"011794","0106","A"
"011795","0106","A"
"011796","0106","A"
"011797","0106","A"
"011798","0106","A"
"011799","0106","A"
"011800","0106","A"
"011801","0106","A"
"011802","0106","A"
"011803","0106","A"
"011804","0106","A"
"011805","0106","A"
"011806","0106","A"
"011808","0106","A"
"011809","0106","A"
"011812","0106","A"
"011813","0106","A"
"011814","0106","A"
"011816","0106","A"
"011817","0106","A"
"011818","0106","A"
"011819","0106","A"
"011820","0106","A"
"011821","0106","A"
"011822","0106","A"
"011824","0106","A"
"011825","0106","A"
"011826","0106","A"
"011827","0106","A"
"011829","0106","A"
"011830","0106","A"
"011831","0106","A"
"011832","0106","A"
"011833","0106","A"
"011835","0106","A"
"011836","0106","A"
"011838","0106","A"
"011839","0106","A"
"011840","0106","A"
"011841","0106","A"
"011842","0106","A"
"011843","0106","A"
"011844","0106","A"
"011845","0106","A"
"011846","0106","A"
"011847","0106","A"
"011848","0106","A"
"011849","0106","A"
"011850","0106","A"
"011852","0106","A"
"011853","0106","A"
"011856","0106","A"
"011857","0106","A"
"011858","0106","A"
"011859","0106","A"
"011860","0106","A"
"011861","0106","A"
"011862","0106","A"
"011863","0106","A"
"011864","0106","A"
"011865","0106","A"
"011866","0106","A"
"011867","0106","A"
"011868","0106","A"
"011869","0106","A"
"011871","0106","A"
"011872","0106","A"
"011875","0106","A"
"011876","0106","A"
"011878","0106","A"
"002401","0004","A"
"014718","0163","A"
"006885","0099","A"
"006886","0099","A"
"006887","0099","A"
"006888","0099","A"
"006889","0099","A"
"006890","0099","A"
"006891","0099","A"
"006892","0099","A"
"006893","0099","A"
"006894","0099","A"
"006895","0099","A"
"006896","0099","A"
"014565","0098","A"
"006898","0099","A"
"014701","0077","A"
"006900","0099","A"
"006901","0099","A"
"006902","0099","A"
"006903","0099","A"
"006904","0099","A"
"006905","0099","A"
"005908","0100","A"
"005909","0100","A"
"005910","0100","A"
"005911","0100","A"
"005912","0100","A"
"005913","0100","A"
"005914","0100","A"
"005916","0100","A"
"005917","0100","A"
"005919","0100","A"
"005921","0100","A"
"005922","0100","A"
"005923","0100","A"
"005924","0100","A"
"005925","0100","A"
"005926","0100","A"
"005928","0100","A"
"005929","0100","A"
"005930","0100","A"
"005931","0100","A"
"005932","0100","A"
"005933","0100","A"
"005934","0100","A"
"006314","0101","A"
"006315","0101","A"
"006316","0101","A"
"006281","0102","A"
"006282","0102","A"
"006283","0102","A"
"006284","0102","A"
"004642","0098","A"
"006287","0102","A"
"006288","0102","A"
"006289","0102","A"
"006290","0102","A"
"006291","0102","A"
"006293","0102","A"
"006294","0102","A"
"006295","0102","A"
"006298","0102","A"
"006299","0102","A"
"006300","0102","A"
"004617","0019","A"
"006278","0102","A"
"006279","0102","A"
"006292","0102","A"
"006297","0102","A"
"006301","0102","A"
"006199","0103","A"
"009380","0104","A"
"006318","0105","A"
"006319","0105","A"
"006320","0105","A"
"006321","0105","A"
"006322","0105","A"
"006323","0105","A"
"006324","0105","A"
"006325","0105","A"
"006326","0105","A"
"006327","0105","A"
"006328","0105","A"
"006330","0105","A"
"006331","0105","A"
"006332","0105","A"
"006333","0105","A"
"006334","0105","A"
"006335","0105","A"
"006336","0105","A"
"006337","0105","A"
"006338","0105","A"
"006339","0105","A"
"006340","0105","A"
"006341","0105","A"
"006342","0105","A"
"006343","0105","A"
"006344","0105","A"
"006346","0105","A"
"006347","0105","A"
"006348","0105","A"
"006349","0105","A"
"006350","0105","A"
"006351","0105","A"
"006352","0105","A"
"006353","0105","A"
"006354","0105","A"
"006355","0105","A"
"006356","0105","A"
"006357","0105","A"
"006359","0105","A"
"006360","0105","A"
"006361","0105","A"
"006362","0105","A"
"006363","0105","A"
"006364","0105","A"
"006365","0105","A"
"006366","0105","A"
"006367","0105","A"
"006368","0105","A"
"006369","0105","A"
"006370","0105","A"
"004643","0098","A"
"006372","0105","A"
"006373","0105","A"
"006374","0105","A"
"006375","0105","A"
"006376","0105","A"
"006377","0105","A"
"006378","0105","A"
"006379","0105","A"
"006380","0105","A"
"006381","0105","A"
"006382","0105","A"
"006383","0105","A"
"006384","0105","A"
"006385","0105","A"
"006386","0105","A"
"014720","0163","A"
"015056","0079","A"
"019473","0163","A"
"019486","0163","A"
"019558","0163","A"
"019751","0075","A"
"020248","0110","A"
"020054","0166","A"
"020249","0110","A"
"020265","0163","A"
"020272","0163","A"
"020290","0163","A"
"020293","0163","A"
"020296","0163","A"
"020319","0163","A"
"020328","0163","A"
"020336","0163","A"
"020349","0163","A"
"020352","0163","A"
"020355","0163","A"
"020358","0163","A"
"020375","0163","A"
"020701","0177","A"
"020702","0177","A"
"020703","0177","A"
"020704","0177","A"
"020705","0177","A"
"020706","0177","A"
"020733","0004","A"
"020734","0004","A"
"020735","0004","A"
"020736","0004","A"
"020829","0004","A"
"020830","0004","A"
"020851","0004","A"
"020852","0004","A"
"020854","0004","A"
"020859","0004","A"
"020860","0004","A"
"026611","0004","A"
"004583","0217","A"
"004582","0217","A"
"028891","0004","A"
"028892","0004","A"
"028893","0004","A"
"028894","0004","A"
"028895","0004","A"
"028896","0004","A"
"029217","0004","A"
"029309","0004","A"
"029310","0004","A"
"029311","0004","A"
"030331","0004","A"
"030381","0004","A"
"030430","0004","A"
"030431","0004","A"
"030724","0004","A"
"030967","0004","A"
"031778","0178","A"
"031779","0178","A"
"031781","0178","A"
"031782","0178","A"
"031795","0004","A"
"031796","0004","A"
"031797","0004","A"
"031798","0004","A"
"031799","0004","A"
"031800","0004","A"
"031801","0004","A"
"032292","0004","A"
"032293","0004","A"
"033440","0004","A"
"033441","0004","A"
"033865","0184","A"
"002426","0004","A"
"002380","0004","A"
"002405","0004","A"
"002438","0004","A"
"004409","0004","A"
"006969","0080","A"
"006972","0080","A"
"006974","0080","A"
"006980","0080","A"
"006981","0080","A"
"006982","0080","A"
"006983","0080","A"
"006984","0080","A"
"006985","0080","A"
"006986","0080","A"
"006988","0080","A"
"006992","0080","A"
"006993","0080","A"
"006994","0080","A"
"006995","0080","A"
"006997","0080","A"
"006998","0080","A"
"007000","0080","A"
"007001","0080","A"
"007002","0080","A"
"007003","0080","A"
"007006","0080","A"
"007007","0080","A"
"007009","0080","A"
"007011","0080","A"
"007012","0080","A"
"007013","0080","A"
"007014","0080","A"
"007015","0080","A"
"007017","0080","A"
"007018","0080","A"
"007019","0080","A"
"007020","0080","A"
"007022","0080","A"
"007023","0080","A"
"007024","0080","A"
"007026","0080","A"
"007027","0080","A"
"006971","0080","A"
"006973","0080","A"
"006975","0080","A"
"006978","0080","A"
"006979","0080","A"
"006989","0080","A"
"006991","0080","A"
"006996","0080","A"
"006999","0080","A"
"007004","0080","A"
"007010","0080","A"
"007016","0080","A"
"007021","0080","A"
"007025","0080","A"
"007028","0080","A"
"007029","0080","A"
"007030","0080","A"
"007066","0081","A"
"007067","0081","A"
"007068","0081","A"
"007069","0081","A"
"007070","0081","A"
"007071","0081","A"
"007072","0081","A"
"007073","0081","A"
"007074","0081","A"
"007075","0081","A"
"007076","0081","A"
"007077","0081","A"
"007078","0081","A"
"007079","0081","A"
"007080","0081","A"
"007081","0081","A"
"007082","0081","A"
"007083","0081","A"
"007084","0081","A"
"007085","0081","A"
"007086","0081","A"
"007087","0081","A"
"007088","0081","A"
"007089","0081","A"
"007090","0081","A"
"007091","0081","A"
"007092","0081","A"
"007093","0081","A"
"007094","0081","A"
"007095","0081","A"
"007096","0081","A"
"007097","0081","A"
"007098","0081","A"
"007099","0081","A"
"007100","0081","A"
"007101","0081","A"
"007102","0081","A"
"007103","0081","A"
"007104","0081","A"
"007105","0081","A"
"007107","0081","A"
"007109","0081","A"
"007110","0081","A"
"007111","0081","A"
"007112","0081","A"
"007113","0081","A"
"007114","0081","A"
"007115","0081","A"
"007116","0081","A"
"007117","0081","A"
"007118","0081","A"
"007119","0081","A"
"007120","0081","A"
"007121","0081","A"
"007122","0081","A"
"007123","0081","A"
"007124","0081","A"
"007125","0081","A"
"007126","0081","A"
"007127","0081","A"
"007128","0081","A"
"007129","0081","A"
"007130","0081","A"
"007132","0081","A"
"007133","0081","A"
"007134","0081","A"
"007135","0081","A"
"007136","0081","A"
"007137","0081","A"
"007138","0081","A"
"007139","0081","A"
"007140","0081","A"
"007141","0081","A"
"007142","0081","A"
"013812","0081","A"
"006872","0082","A"
"006873","0082","A"
"006880","0082","A"
"006881","0082","A"
"006883","0082","A"
"006871","0082","A"
"006200","0083","A"
"006201","0083","A"
"006202","0083","A"
"006203","0083","A"
"006204","0083","A"
"006205","0083","A"
"006206","0083","A"
"006207","0083","A"
"006208","0083","A"
"006209","0083","A"
"006211","0083","A"
"006212","0083","A"
"006213","0083","A"
"006214","0083","A"
"006215","0083","A"
"006216","0083","A"
"006217","0083","A"
"006218","0083","A"
"006219","0083","A"
"006220","0083","A"
"006221","0083","A"
"006222","0083","A"
"006223","0083","A"
"006225","0083","A"
"006226","0083","A"
"006227","0083","A"
"006228","0083","A"
"006229","0083","A"
"006230","0083","A"
"006231","0083","A"
"006232","0083","A"
"006233","0083","A"
"006234","0083","A"
"006235","0083","A"
"006260","0083","A"
"006261","0083","A"
"006262","0083","A"
"006263","0083","A"
"006264","0083","A"
"006265","0083","A"
"006266","0083","A"
"006267","0083","A"
"006268","0083","A"
"006269","0083","A"
"006270","0083","A"
"006271","0083","A"
"006272","0083","A"
"006273","0083","A"
"006274","0083","A"
"006275","0083","A"
"006276","0083","A"
"006238","0083","A"
"006239","0083","A"
"006240","0083","A"
"006241","0083","A"
"006242","0083","A"
"006243","0083","A"
"006244","0083","A"
"006245","0083","A"
"006247","0083","A"
"006248","0083","A"
"006250","0083","A"
"006251","0083","A"
"006253","0083","A"
"006254","0083","A"
"006255","0083","A"
"006256","0083","A"
"006257","0083","A"
"006258","0083","A"
"006259","0083","A"
"004415","0085","A"
"004416","0085","A"
"004417","0085","A"
"004418","0085","A"
"004419","0085","A"
"004420","0085","A"
"004421","0085","A"
"004422","0085","A"
"004423","0085","A"
"004424","0085","A"
"004425","0085","A"
"004426","0085","A"
"004427","0085","A"
"004429","0085","A"
"004430","0085","A"
"004431","0085","A"
"004432","0085","A"
"004433","0085","A"
"004434","0085","A"
"004435","0085","A"
"004436","0085","A"
"004437","0085","A"
"004438","0085","A"
"004439","0085","A"
"004440","0085","A"
"004441","0085","A"
"004442","0085","A"
"007864","0109","A"
"007865","0109","A"
"007866","0109","A"
"007867","0109","A"
"007868","0109","A"
"007869","0109","A"
"007870","0109","A"
"007871","0109","A"
"007872","0109","A"
"007873","0109","A"
"007874","0109","A"
"007875","0109","A"
"007876","0109","A"
"007877","0109","A"
"007879","0109","A"
"007880","0109","A"
"007881","0109","A"
"007882","0109","A"
"007883","0109","A"
"007884","0109","A"
"007885","0109","A"
"007886","0109","A"
"007887","0109","A"
"007888","0109","A"
"007890","0109","A"
"007891","0109","A"
"007893","0109","A"
"007894","0109","A"
"007895","0109","A"
"007896","0109","A"
"007897","0109","A"
"007899","0109","A"
"007900","0109","A"
"007901","0109","A"
"007902","0109","A"
"007903","0109","A"
"007904","0109","A"
"007905","0109","A"
"007906","0109","A"
"007907","0109","A"
"007908","0109","A"
"007909","0109","A"
"007910","0109","A"
"007911","0109","A"
"007912","0109","A"
"007913","0109","A"
"007914","0109","A"
"007915","0109","A"
"007916","0109","A"
"007917","0109","A"
"007918","0109","A"
"007919","0109","A"
"007920","0109","A"
"007921","0109","A"
"007922","0109","A"
"007923","0109","A"
"007924","0109","A"
"007925","0109","A"
"007926","0109","A"
"007927","0109","A"
"007928","0109","A"
"007929","0109","A"
"007930","0109","A"
"007931","0109","A"
"007932","0109","A"
"007934","0109","A"
"007935","0109","A"
"007936","0109","A"
"007937","0109","A"
"007938","0109","A"
"007939","0109","A"
"007940","0109","A"
"007941","0109","A"
"007942","0109","A"
"007943","0109","A"
"007944","0109","A"
"007945","0109","A"
"007946","0109","A"
"007947","0109","A"
"007948","0109","A"
"007949","0109","A"
"007950","0109","A"
"007951","0109","A"
"007952","0109","A"
"007953","0109","A"
"007954","0109","A"
"007955","0109","A"
"007956","0109","A"
"007957","0109","A"
"007958","0109","A"
"007959","0109","A"
"007960","0109","A"
"007962","0109","A"
"007963","0109","A"
"007964","0109","A"
"007965","0109","A"
"007966","0109","A"
"007968","0109","A"
"007969","0109","A"
"007970","0109","A"
"007971","0109","A"
"007972","0109","A"
"007973","0109","A"
"007974","0109","A"
"007975","0109","A"
"007976","0109","A"
"007977","0109","A"
"007978","0109","A"
"007979","0109","A"
"007980","0109","A"
"007981","0109","A"
"007982","0109","A"
"007983","0109","A"
"007984","0109","A"
"007985","0109","A"
"007986","0109","A"
"007987","0109","A"
"007988","0109","A"
"007989","0109","A"
"007990","0109","A"
"007991","0109","A"
"007992","0109","A"
"007993","0109","A"
"007994","0109","A"
"007995","0109","A"
"007996","0109","A"
"007997","0109","A"
"007998","0109","A"
"007999","0109","A"
"008000","0109","A"
"008001","0109","A"
"008002","0109","A"
"008003","0109","A"
"008004","0109","A"
"008005","0109","A"
"008006","0109","A"
"008007","0109","A"
"008008","0109","A"
"008009","0109","A"
"008010","0109","A"
"008011","0109","A"
"008012","0109","A"
"008013","0109","A"
"008014","0109","A"
"008015","0109","A"
"008016","0109","A"
"008017","0109","A"
"008018","0109","A"
"008019","0109","A"
"008020","0109","A"
"008021","0109","A"
"008022","0109","A"
"008023","0109","A"
"008024","0109","A"
"008025","0109","A"
"008026","0109","A"
"008027","0109","A"
"008028","0109","A"
"008029","0109","A"
"008030","0109","A"
"008031","0109","A"
"008032","0109","A"
"008033","0109","A"
"008034","0109","A"
"008035","0109","A"
"008036","0109","A"
"008037","0109","A"
"008038","0109","A"
"008039","0109","A"
"008040","0109","A"
"008041","0109","A"
"008042","0109","A"
"008043","0109","A"
"008044","0109","A"
"008045","0109","A"
"008046","0109","A"
"008047","0109","A"
"008048","0109","A"
"008049","0109","A"
"008050","0109","A"
"008051","0109","A"
"008052","0109","A"
"008053","0109","A"
"008054","0109","A"
"008056","0109","A"
"008059","0109","A"
"008060","0109","A"
"008061","0109","A"
"008062","0109","A"
"008063","0109","A"
"008064","0109","A"
"008065","0109","A"
"008066","0109","A"
"008067","0109","A"
"008068","0109","A"
"008069","0109","A"
"008070","0109","A"
"008071","0109","A"
"008072","0109","A"
"008073","0109","A"
"008074","0109","A"
"008075","0109","A"
"008076","0109","A"
"008077","0109","A"
"008079","0109","A"
"008080","0109","A"
"008081","0109","A"
"008082","0109","A"
"008083","0109","A"
"008084","0109","A"
"008085","0109","A"
"008086","0109","A"
"008087","0109","A"
"008088","0109","A"
"008089","0109","A"
"008090","0109","A"
"008091","0109","A"
"008092","0109","A"
"008093","0109","A"
"008094","0109","A"
"008095","0109","A"
"008096","0109","A"
"008097","0109","A"
"008098","0109","A"
"008099","0109","A"
"008100","0109","A"
"008101","0109","A"
"008102","0109","A"
"008103","0109","A"
"008104","0109","A"
"008106","0109","A"
"008107","0109","A"
"008108","0109","A"
"008109","0109","A"
"008110","0109","A"
"008111","0109","A"
"008112","0109","A"
"008113","0109","A"
"008114","0109","A"
"008115","0109","A"
"008116","0109","A"
"008117","0109","A"
"008118","0109","A"
"008119","0109","A"
"008120","0109","A"
"008121","0109","A"
"008122","0109","A"
"008123","0109","A"
"008124","0109","A"
"008125","0109","A"
"008126","0109","A"
"008127","0109","A"
"008128","0109","A"
"008131","0109","A"
"008132","0109","A"
"008133","0109","A"
"008135","0109","A"
